id,tipo,text_start,text_end,text
21871978,Premise,1558,1664,"Although our patient sample was small and patients who did not complete the follow-up survey were present,"
21871978,Claim,1665,1778,"we could not identify any clinical difference between INT and RY after total gastrectomy 60 months after surgery."
21871978,MajorClaim,1779,1889,"The safer and simpler RY method may be a more suitable reconstruction method than INT after total gastrectomy."
21871978,MajorClaim,1,173,"The postoperative clinical superiority of the interposition of jejunum reconstruction (INT) to Roux-en-Y reconstruction (RY) after total gastrectomy has not been clarified."
22104618,Premise,1001,1087,"A small decline in visual analogue scale scores was observed (70.7 vs. 68.2, P=0.026)."
22104618,Premise,727,1000,"Mean index scores remained stable (0.78 at baseline [n=267], 0.79 at eight weeks [n=186], P=0.34, Wilcoxon signed rank test), attributable to a modest deterioration of physical function domain scores coincident with small improvements in pain and anxiety/depression scores."
22104618,Premise,1088,1166,"HRQOL changes within chemotherapy response strata revealed stable index scores"
22104618,Premise,1167,1301,"but a trend of worsened physical function among patients with disease progression compared with those with stable or improved disease."
22104618,Premise,1302,1502,"Visual analogue scale scores trended downward over time irrespective of chemotherapy response status, with a statistically meaningful deterioration in patients who progressed (68.9 vs. 64.4, P=0.029)."
22104618,Claim,1611,1715,"Response to gemcitabine treatment in APC is not associated with appreciable improvement of global HRQOL."
22104618,Claim,1805,1898,"Those who respond to gemcitabine may experience a slight slowing of functional deterioration."
22113257,Premise,1164,1511,"Participants randomized to the exercise group increased physical activity by more than 100 versus 22% in controls (54.5 vs. 14.6 min, P = 0.13), and experienced significant increases in fitness (increased 6-min walk test distance by 186.9 vs. 81.9 feet, P = 0.006) and physical functioning (7.1 vs. 2.6, P = 0.04) as compared to the control group."
22113257,Claim,1512,1730,"Breast and colorectal cancer survivors enrolled in a multicenter, telephone-based physical activity intervention increased physical activity and experienced significant improvements in fitness and physical functioning."
22113257,MajorClaim,1731,1806,"Lifestyle intervention research is feasible in a cooperative group setting."
22120301,Premise,899,1108,"The 1-, 2-, and 3-year survival rates were 88.9%, 44.4%, and 16.7% for the vaccine group, respectively, and 75.0%, 18.8%, and 0%, respectively, for the control group, (P = 0.299, 0.0035, 0.0014, respectively)."
22120301,Premise,1109,1215,"The median OS for the vaccine group was 31.9 months and for the control group was 15.0 months (P < 0.002)."
22120301,Premise,1216,1346,"The median progression-free survival (PFS) for the vaccine group was 8.5 months, and 8.0 months for the control group (P = 0.075)."
22120301,Premise,1347,1447,"The surviving fraction was significantly higher in the vaccine group based on Kaplan-Meier analysis."
22120301,Claim,1448,1549,"Adjuvant immunotherapy with whole-cell lysate dendritic cell vaccine may improve short-term survival."
22120301,Claim,1550,1638,"It seems to be safe, and its long-term effectiveness is worthy of further investigation."
22133572,Premise,908,1133,"Analysing response to FUFA and FOLFIRI in the per protocol set (n=119) after un-blinding TS in the data base revealed a trend to better overall response to FOLFIRI (9/19, 47%) in TS high compared to FUFA (5/23, 22%, p=0.077)."
22133572,Premise,1134,1294,"In patients with biopsies taken from liver lesions (n=91) overall response to FOLFIRI and FUFA in TS high was 53% (9/17) and 18% (3/17), respectively (p=0.035)."
22133572,Premise,1295,1398,"In patients with low TS, no remarkable difference in overall response to FOLFIRI and FUFA was observed."
22133572,Claim,1399,1470,"Taking a pre-treatment biopsy is a safe and feasible procedure in mCRC."
22133572,Claim,1471,1646,"After validation of our data in a larger group TS determination may have the potential to better help direct systemic treatment in patients with primarily non-resectable mCRC."
22157367,Premise,592,681,"Objective response rates were 22.8% (13 of 57) in E and 8.9% (5 of 56) in V (p = 0.0388)."
22157367,Premise,682,836,"Median progression-free survival (PFS) was 4.57 months in E and 2.53 months in V (p = 0.0287), with an 80.6% increase in median PFS for E compared with V."
22157367,Premise,837,913,"Median survival time was 11.67 months in E and 9.3 months in V (p = 0.6975)."
22157367,Premise,914,960,"Toxicities were generally mild in both groups."
22157367,Premise,961,1164,"Median PFS was longest for epidermal growth factor receptor gene (EGFR)-mutated patients in the E group, followed by EGFR-mutated patients in V, EGFR wild type in E, and EGFR wild type in V (p = 0.0034)."
22157367,Premise,1165,1265,"Overall survival was longer for EGFR-mutated patients than for EGFR wild-type patients (p < 0.0001)."
22157367,Claim,1266,1381,"Erlotinib is highly effective compared with oral vinorelbine in elderly, chemonaive, Taiwanese patients with NSCLC."
22157367,Claim,1382,1501,"EGFR-mutated patients had better survival than those with EGFR wild-type disease, regardless of the treatment received."
22172923,Premise,1116,1262,"Comparing the changes in low-frequency low-intensity electrotherapy with manual lymphatic drainage changes, there were no significant differences."
22172923,Premise,1263,1378,"Low-frequency low-intensity electrotherapy did not reduce lymphoedema volume (mean of change = 19.77 mL, P = 0.36),"
22172923,Premise,1383,1609,"significant reductions were observed in pain, heaviness and tightness (mean of change = 13.1, 16.2 and 6.4 mm, respectively), and FACT-B+4 summaries improved significantly (Trial Outcome Index mean of change = 5.4, P = 0.015)."
22172923,Premise,1610,1689,"Manual lymphatic drainage showed no significant changes in any of the outcomes."
22172923,Claim,1763,1890,"the observed trend towards a better health-related quality of life is remarkable in low-frequency low-intensity electrotherapy."
22172923,Claim,1690,1762,"Although there are no significant differences between treatment changes,"
22198049,Premise,1318,1418,"The combination arm was more effective than arm 2 with respect to LBM, REE, fatigue, and global QoL."
22198049,Premise,1419,1537,"As for the secondary efficacy endpoints, patient appetite increased, and ECOG PS decreased significantly in both arms."
22198049,Premise,1538,1697,"The inflammation and oxidative stress parameters IL-6, TNF-α, CRP, and ROS decreased significantly in arm 1, while no significant change was observed in arm 2."
22198049,Claim,1698,1779,"The combined treatment improved both immunometabolic alterations and patient QoL."
22198049,MajorClaim,1780,1966,"Multimodality therapies for cachexia ideally should be introduced within a context of ""best supportive care"" that includes optimal symptom management and careful psychosocial counseling."
22228392,Premise,919,1001,"Upon the completion of PMP, pain scores were significantly reduced in both groups,"
22228392,Premise,1002,1266,"yet patients in the experimental group showed a significant increase in the use of PRN analgesics and nonpharmacological strategies to relieve pain (P < .05) and significantly reduce barriers to managing their cancer pain (P < .05) compared with the control group."
22228392,Claim,1267,1409,"Cancer patients should be empowered with pain management education to gain knowledge and correct misconceptions in managing their cancer pain."
22228392,Claim,1410,1521,"Integration of the PMP into routine clinical work may help to improve the standard of care for cancer patients."
22234519,Premise,882,1069,"FACT-B scores increased after treatment began and remained significantly higher in the tamoxifen group than in the exemestane group or anastrozole group during the first year (P = 0.045)."
22234519,Premise,1070,1143,"FACT-B scores were similar in the exemestane group and anastrozole group."
22234519,Premise,1144,1208,"ES scores and CES-D scores were similar in all treatment groups."
22234519,Premise,1209,1365,"Arthralgia and fatigue were less frequent, but vaginal discharge was more frequent in the tamoxifen group than in the exemestane group or anastrozole group."
22234519,Claim,1366,1489,"HRQOL was better in Japanese postmenopausal women treated with tamoxifen than those treated with exemestane or anastrozole."
22234519,Claim,1490,1549,"HRQOL and AEs were similar with exemestane and anastrozole."
22234519,Claim,1550,1743,"Given the results of the TEAM trial, upfront use of tamoxifen followed by an aromatase inhibitor (AI) may be an important option for adjuvant endocrine therapy in Japanese postmenopausal women."
22282373,MajorClaim,1,89,"Cisplatin reduces plasma ghrelin levels through the 5-hydroxytryptamine (5-HT) receptor."
22282373,Premise,1297,1521,"Food intake and appetite VAS scores were significantly higher in the ghrelin group than in the placebo group (18.2 ± 5.2 kcal/kg/day vs 12.7 ± 3.4 kcal/kg/day [P = .001] and 6.2 ± 0.9 vs 4.1 ± 0.9 [P < .0001], respectively)."
22282373,Premise,1522,1663,"Patients in the ghrelin group had fewer adverse events during chemotherapy related to anorexia and nausea than patients in the control group."
22282373,Premise,1664,1811,"Significant deterioration was noted after chemotherapy in the placebo group in QoL scores, appetite, nausea and vomiting, and global health status."
22282373,Claim,1812,1956,"Short-term administration of exogenous ghrelin at the start of cisplatin-based chemotherapy stimulated food intake and minimized adverse events."
22290808,Premise,1103,1437,"A model measuring effectiveness of CCSP on QOL (total and subscale) at 1-year follow-up showed that the CCSP group (n = 38) had significant improvement in overall QOL (p < 0.01), health and functioning (p < 0.05), and socioeconomic (p < 0.05) and psychological/spiritual well-being (p < 0.01) compared with the control group (n = 35)."
22290808,Premise,1438,1536,"The CCSP patients frequently used the CCSP to manage psychological (51%) and sleep problems (60%)."
22290808,Premise,1537,1592,"The CCSP improved QOL for patients at 1-year follow-up."
22290808,Premise,1593,1651,"Patients overwhelmingly reported that CCSP was beneficial."
22290808,Claim,1652,1768,"The CCSP as an effective coping intervention has potential as a self-management program for breast cancer survivors."
22290823,Premise,1257,1458,"Significant group by time interactions showed that there was an improvement in dyads' coping (p < 0.05), self-efficacy (p < 0.05), and social QOL (p < 0.01) and in caregivers' emotional QOL (p < 0.05)."
22290823,Premise,1538,1598,"Risk for distress accounted for very few moderation effects."
22290823,Premise,1599,1683,"Both brief and extensive programs had positive outcomes for patient-caregiver dyads,"
22290823,Premise,1684,1710,"but few sustained effects."
22290823,Claim,1711,1777,"Patient-caregiver dyads benefit when viewed as the 'unit of care'."
22321518,Premise,893,1103,"Patients in the IG had significantly improved scores on the FACIT-Fatigue Scale at study completion, improved fatigue and pain scores, as well as overall physical functioning and mental health composite scores."
22321518,Premise,1104,1288,"At study completion, participants in the IG were walking twice as far and were significantly more likely to have continued walking or another form of exercise as compared with the UCG."
22321518,Premise,1396,1483,"Kaplan-Meier survival analysis did not indicate an overall survival benefit for the IG."
22321518,Claim,1484,1741,"This is the first prospective, randomized controlled trial to report that participation in a home walking program confers a significant benefit in resected PPC patients with regard to fatigue levels, physical functioning, and health-related quality of life."
22336221,Premise,1410,1596,"Longer time to worsening was recorded for pain (hazard ratio [HR] 0·76, 95% CI 0·59-0·99; p=0·041) and haemoptysis (HR 0·58, 95% CI 0·34-0·97; p=0·038) with pemetrexed than with placebo;"
22336221,Premise,1597,1674,"no other significant differences in analyses of time to worsening were noted."
22336221,Premise,1675,1832,"Additional longitudinal analyses showed a greater increase in loss of appetite in the pemetrexed group than in the placebo group (4·3 mm vs 0·2 mm; p=0·028)."
22336221,Premise,1833,2115,"Rates of resource use were statistically higher for pemetrexed than for placebo: admissions to hospital for drug-related adverse events (19 [4%] vs none; p=0·001), transfusions (42 [10%] vs seven [3%]; p=0·003), and erythropoiesis-stimulating agents (26 [6%] vs four [2%]; p=0·017)."
22336221,Claim,2116,2197,"Quality of life during maintenance therapy with pemetrexed is similar to placebo,"
22336221,Claim,2198,2307,"except for a small increase in loss of appetite, and significantly delayed worsening of pain and haemoptysis."
22336221,MajorClaim,2420,2557,"such treatment is an option for patients with advanced non-squamous NSCLC who have not progressed after platinum-based induction therapy."
22340282,Premise,808,905,"The mean reduction in AK count was 59.2% for ALA-PDT and 41.4% for imiquimod 5% cream (p = .002)."
22340282,Premise,718,807,"The 75% AK clearance rate was 34.6% for ALA-PDT and 25% for imiquimod 5% cream (p = .30)."
22340282,Premise,906,1050,"Dermatology Life Quality Index (DLQI) scores were assessed for each treatment modality at week 4 and were 1.95 and 1.38, respectively (p = .20)."
22340282,Premise,1051,1176,"The sample size was small, and patients applied a small amount of imiquimod 5% cream (half a sachet) to a large surface area."
22340282,Claim,1177,1301,"There was no statistically significant difference in treatment response when the 100% or 75% clearance rate cutoff was used,"
22340282,Claim,1302,1425,"but our secondary outcome suggests that two sessions of ALA-PDT is superior to imiquimod 5% cream for the treatment of AKs."
22340282,Claim,1426,1532,"There was no statistically significant difference in effect on quality of life as assessed using the DLQI."
22340966,MajorClaim,167,242,"Hormone replacement therapy is often either undesirable or contraindicated."
22340966,MajorClaim,243,294,"Safe, effective non-hormonal treatments are needed."
22340966,Premise,1626,1886,"Group CBT significantly reduced HFNS problem rating at 9 weeks after randomisation compared with usual care (mean difference -1·67, 95% CI -2·43 to -0·91; p<0·0001) and improvements were maintained at 26 weeks (mean difference -1·76, -2·54 to -0·99; p<0·0001)."
22340966,Premise,1887,1929,"We recorded no CBT-related adverse events."
22340966,Claim,1930,2110,"Group CBT seems to be a safe and effective treatment for women who have problematic HFNS after breast cancer treatment with additional benefits to mood, sleep, and quality of life."
22357901,Premise,878,1063,"Numeric rating scale scores for pain intensity in group 1 and group 2 were significantly lower than those in group 3 at T(0-12) (P < .001); T(12-24) (P < .001); and T(24-48) (P < .001)."
22357901,Premise,1064,1224,"When group 1 with group 2 were compared, numeric rating scale scores were significantly lower in group 1 than in group 2 during the period of T(0-12) (P < .001)"
22357901,Premise,1225,1307,"but were not significantly different at T(12-24) (P = .68) and T(24-48) (P = .10)."
22357901,Premise,1308,1410,"Analgesic cost and hospital stay were significantly lower in treated groups than in the placebo group."
22357901,Premise,1411,1537,"No significant difference was observed in quality of life and adverse events between the treated groups and the placebo group."
22357901,Claim,1538,1698,"CRO is effective, safe, and cost-effective in the control of postoperative pain after transarterial chemoembolization for patients with inoperable liver cancer."
22370314,Premise,900,1056,"Gefitinib did not show better OS compared with GP (hazard ratio [HR], 0.932; 95% CI, 0.716 to 1.213; P = .604; median OS, 22.3 v 22.9 months, respectively)."
22370314,Premise,1057,1157,"The 1-year PFS rates were 16.7% with gefitinib and 2.8% with GP (HR, 1.198; 95% CI, 0.944 to 1.520)."
22370314,Premise,1158,1224,"Response rates were 55% with gefitinib and 46% with GP (P = .101)."
22370314,Premise,1225,1307,"Myelosuppression, renal insufficiency, and fatigue were more common in the GP arm,"
22370314,Premise,1312,1388,"skin toxicities and liver dysfunction were more common in the gefitinib arm."
22370314,Premise,1389,1475,"Two patients (1.3%) in the gefitinib arm developed interstitial lung disease and died."
22370314,Claim,1476,1569,"Gefitinib failed to demonstrate superior OS compared with GP as first-line therapy for NSLAs."
22370330,Premise,854,1209,"At the post-treatment assessment, IMCP participants demonstrated significantly greater improvement than the control condition for the primary outcomes of spiritual well-being (b = 0.39; P <.001, including both components of spiritual well-being (sense of meaning: b = 0.34; P = .003 and faith: b = 0.42; P = .03), and quality of life (b = 0.76; P = .013)."
22370330,Premise,1210,1449,"Significantly greater improvements for IMCP patients were also observed for the secondary outcomes of symptom burden (b = -6.56; P < .001) and symptom-related distress (b = -0.47; P < .001) but not for anxiety, depression, or hopelessness."
22370330,Premise,1450,1606,"At the 2-month follow-up assessment, the improvements observed for the IMCP group were no longer significantly greater than those observed for the TM group."
22370330,Claim,1607,1719,"IMCP has clear short-term benefits for spiritual suffering and quality of life in patients with advanced cancer."
22412149,Premise,999,1240,"Compared with the control group, the intervention group had an improvement in fatigue as shown by a significantly greater decrease in BFI global score (-0.66 points; 95% CI -1.04 to -0.27) and FSS total score (-0.49; 95% CI, -0.78 to -0.21)."
22412149,Premise,1241,1501,"In secondary outcomes, the intervention group experienced a significantly greater decrease in HADS anxiety score (-0.90; 95% CI, -1.51 to -0.29) as well as global quality of life (5.22; 95% CI, 0.93 to 9.50) and several functioning scores of the EORTC QLQ-C30."
22412149,Claim,1502,1600,"An Internet-based education program based on NCCN guidelines and TTM may help patients manage CRF."
22412149,Claim,25,148,"Internet-based tailored education program is effective for disease-free cancer survivors with cancer-related fatigue (CRF)."
22430268,MajorClaim,1794,1852,"MBSR is recommended to support survivors of breast cancer."
22430268,Claim,1608,1793,"To our knowledge, this study provided novel evidence that MBSR can help alleviate long-term emotional and physical adverse effects of medical treatments, including endocrine treatments."
22430268,Premise,923,1400,"There were statistically significant improvements in outcome in the experimental group compared with control group at both 8 and 12 weeks (except as indicated) for POMS total mood disturbance (and its subscales of anxiety, depression [8 weeks only], anger [12 weeks only], vigor, fatigue, and confusion [8 weeks only]), FACT-B, FACT-ES, (and Functional Assessment of Cancer Therapy subscales of physical, social [8 weeks only], emotional, and functional well-being), and WHO-5."
22430268,Premise,1401,1607,"MSBR improved mood, breast- and endocrine-related quality of life, and well-being more effectively than standard care in women with stage 0 to III breast cancer, and these results persisted at three months."
22438297,Premise,793,990,"Among the 17 participants with depressive symptoms at baseline, both the Onward and the III-only condition showed large reductions in the depression scale of HADS (d = 1.27 and 0.89, respectively)."
22438297,Premise,991,1162,"Improvement over time and time x treatment effects only reached trend significance levels (ps = 0.07 &amp; 0.12) as this pilot was not powered to detect these differences."
22438297,Claim,1163,1337,"Both the III + ISG and III-only demonstrated pre-post reductions in depressive symptoms and high rates of utilization compared with other web-based treatments for depression."
22438297,Claim,1338,1462,"Although it is premature to make any determination as to the efficacy of the interventions tested in this feasibility study,"
22438297,Claim,1463,1588,"these results indicate that pursuing the III + ISG model, as well as standard IIIs, may be fruitful areas of future research."
22469559,Premise,1131,1246,"By cycle 4, mean differences were clinically meaningful for most domains, indicating poorer health status with VMP."
22469559,Premise,1247,1345,"From cycle 5 onwards, improvements relative to baseline/MP were observed for all domains with VMP."
22469559,Premise,1346,1443,"Mean scores were generally improved by the end-of-treatment assessment vs. baseline in both arms."
22469559,Premise,1444,1622,"Among responding patients, mean scores generally improved from time of response to end-of-treatment assessment, substantially driven by patients achieving complete response (CR)."
22469559,Premise,1623,1766,"Multivariate analysis showed a significant impact of duration of response/CR on improving global health status, pain, and appetite loss scores."
22469559,Claim,1767,1871,"Analyses by bortezomib dose intensity indicated better HRQoL in patients receiving lower dose intensity."
22469559,Claim,1872,2075,"These findings demonstrate clinically meaningful, transitory HRQoL decrements with VMP and relatively lower HRQoL vs. MP during early treatment cycles, associated with the expected additional toxicities."
22469559,Claim,2076,2193,"However, HRQoL is not compromised in the long term, recovering by the end-of-treatment visit to be comparable vs. MP."
22494567,Premise,1292,1472,"PFS was significantly prolonged in the erlotinib treatment arm, both overall (hazard ratio [HR]: 0.57; p=0.0067) and in patients with EGFR IHC-positive disease (HR=0.50; p=0.0057)."
22494567,Premise,1473,1602,"There was a trend towards an increase in OS, which reached statistical significance in the EGFR IHC-positive subgroup (p=0.0233)."
22494567,Premise,1603,1717,"The overall response rate was significantly higher with erlotinib compared with placebo (24% versus 5%; p=0.0025)."
22494567,Claim,1718,1813,"Erlotinib was generally well tolerated and had no negative impact on QoL in this subpopulation."
22494567,Premise,1814,1896,"The most common treatment-related adverse events were rash, diarrhea and pruritus."
22494567,Claim,1897,2042,"Erlotinib was effective and well tolerated in Asian patients, producing benefits consistent with those observed in the overall SATURN population."
22494567,MajorClaim,2043,2217,"Maintenance treatment with erlotinib appears to be a useful option for the management of Asian patients with advanced NSCLC without progression after first-line chemotherapy."
22500884,Premise,1711,1847,"At week 12, changes in TPV for degarelix and goserelin were similar (-37.2% vs -39.0%) and met the predefined non-inferiority criterion."
22500884,Premise,1848,2045,"Decreases in IPSS were greater in degarelix than in goserelin-treated patients, differences being statistically significant in patients with baseline IPSS > 13 (-6.7 ± 1.8 vs -4.0 ± 1.0; P = 0.02)."
22500884,Premise,2046,2201,"The number of patients with an IPSS change of ≥ 3 over baseline was also significantly higher in patients treated with degarelix (61.0 vs 44.3%, P = 0.02)."
22500884,Claim,2202,2247,"Both treatments were safe and well tolerated."
22500884,Claim,2248,2328,"Medical castration reduces TPV and could also improve LUTS in patients with PCa."
22500884,Claim,2335,2440,"the short-term efficacy of degarelix and goserelin + bicalutamide was the same in terms of TPV reduction,"
22500884,Claim,2441,2671,"degarelix showed superiority in LUTS relief in symptomatic patients, which could highlight the different actions of these drugs on extrapituitary gonadotrophin-releasing hormone (GnRH) receptors in the bladder and/or the prostate."
22508621,Premise,816,1070,"There were no statistically significant differences in FOIS scores between intervention and control patients immediately after CRT (immediately after CRT: intervention group median score, 3 [range, 1-7], vs median control score, 4 [range, 1-6] (P = .88)."
22508621,Premise,1080,1358,"intervention patients had significantly better scores at months 3 and 6 (median 3-month intervention score, 7 [range, 5-7], vs median control score, 5 [range, 3-7] [P = .03]; median 6-month intervention score, 7 [range, 6-7], vs median control score, 6 [range, 3-7] [P = .009])."
22508621,Premise,1359,1460,"There was no significant difference in scores at months 9 and 12 (P = .24 and P = .93, respectively)."
22508621,Premise,1461,1559,"The same pattern between intervention and control patients was observed for scores on the PSS-H&N."
22508621,Claim,1560,1740,"Patients who performed prophylactic swallowing exercises had improved swallowing function at 3 and 6 months after CRT but not immediately after CRT or at 9 and 12 months after CRT."
22508621,Claim,1741,1916,"The small sample size may have limited our ability to detect significant differences beyond 6 months of observation as well as additional significant differences in our study."
22523181,Premise,476,702,"Intention-to-treat analyses indicated that AET resulted in a nonsignificant (P = 0.16) improvement in global sleep quality compared with usual care [mean group difference = -0.64; 95% confidence interval (CI), -1.56 to +0.27]."
22523181,Premise,703,1053,"In planned subgroup analyses, statistically significant or borderline significant interactions were identified for type of lymphoma (P(interaction) = 0.006), current treatment status (P(interaction) = 0.036), time since diagnosis (P(interaction) = 0.010), body mass index (P(interaction) = 0.075), and baseline sleep quality (P(interaction) = 0.041)."
22523181,Premise,1068,1333,"AET improved global sleep quality in patients with lymphoma who had indolent non-Hodgkin lymphoma (P = 0.001), were receiving chemotherapy (P = 0.013), were <2 years post-diagnosis (P = 0.005), were obese (P = 0.025), and were poor sleepers at baseline (P = 0.007)."
22523181,Claim,1334,1437,"AET did not significantly improve sleep quality in this heterogeneous sample of patients with lymphoma;"
22523181,Claim,1438,1501,"however, clinically identifiable subgroups appeared to benefit."
22526159,Premise,1209,1278,"Anemia was the most common hematological toxicity (88 % of patients)."
22526159,Premise,1279,1382,"Most frequent non-hematological toxicities were nausea (76 %), constipation (68 %), and fatigue (64 %)."
22526159,Claim,1383,1523,"Treatment was generally well tolerated despite the fact that most patients suffered from multiple comorbidities and were heavily pretreated."
22526159,Claim,1524,1595,"There were no unexpected hematological or non-hematological toxicities."
22544562,Claim,1611,1737,"Findings suggest that self-efficacy may influence long-term maintenance of healthy lifestyle practices among cancer survivors."
22544562,Claim,1072,1372,"Results suggest that change in self-efficacy for fat restriction partially explained the intervention's effect on fat intake (mean indirect effect = -0.28), and change in self-efficacy for F&V consumption partially explained the intervention's effect on daily F&V intake (mean indirect effect = .11)."
22544562,Premise,1373,1536,"Change in self-efficacy for fat restriction partially accounted for the intervention's impact on overall diet quality among men only (mean indirect effect = 0.60)."
22551127,Premise,1197,1245,"There were no unexpected serious adverse events."
22551127,Premise,1246,1504,"In the 684 patients with data that could be evaluated, ultrasonography of the neck was normal in 652 (95%), and the stimulated thyroglobulin level was 1.0 ng per milliliter or less in 621 of the 652 patients (95%) without detectable thyroglobulin antibodies."
22551127,Premise,1505,1568,"Thyroid ablation was complete in 631 of the 684 patients (92%)."
22551127,Premise,1569,1675,"The ablation rate was equivalent between the (131)I doses and between the thyrotropin-stimulation methods."
22551127,Claim,1676,1839,"The use of recombinant human thyrotropin and low-dose (1.1 GBq) postoperative radioiodine ablation may be sufficient for the management of low-risk thyroid cancer."
22551128,Premise,924,1156,"Ablation success rates were 85.0% in the group receiving low-dose radioiodine versus 88.9% in the group receiving the high dose and 87.1% in the thyrotropin alfa group versus 86.7% in the group undergoing thyroid hormone withdrawal."
22551128,Premise,1157,1267,"All 95% confidence intervals for the differences were within ±10 percentage points, indicating noninferiority."
22551128,Premise,1268,1474,"Similar results were found for low-dose radioiodine plus thyrotropin alfa (84.3%) versus high-dose radioiodine plus thyroid hormone withdrawal (87.6%) or high-dose radioiodine plus thyrotropin alfa (90.2%)."
22551128,Premise,1475,1604,"More patients in the high-dose group than in the low-dose group were hospitalized for at least 3 days (36.3% vs. 13.0%, P<0.001)."
22551128,Premise,1605,1837,"The proportions of patients with adverse events were 21% in the low-dose group versus 33% in the high-dose group (P=0.007) and 23% in the thyrotropin alfa group versus 30% in the group undergoing thyroid hormone withdrawal (P=0.11)."
22551128,Claim,1838,1960,"Low-dose radioiodine plus thyrotropin alfa was as effective as high-dose radioiodine, with a lower rate of adverse events."
22552194,Premise,1246,1451,"16 (29%) patients in the open oesophagectomy group had pulmonary infection in the first 2 weeks compared with five (9%) in the minimally invasive group (relative risk [RR] 0·30, 95% CI 0·12-0·76; p=0·005)."
22552194,Premise,1452,1624,"19 (34%) patients in the open oesophagectomy group had pulmonary infection in-hospital compared with seven (12%) in the minimally invasive group (0·35, 0·16-0·78; p=0·005)."
22552194,Premise,1625,1827,"For in-hospital mortality, one patient in the open oesophagectomy group died from anastomotic leakage and two in the minimally invasive group from aspiration and mediastinitis after anastomotic leakage."
22552194,Claim,1828,1973,"These findings provide evidence for the short-term benefits of minimally invasive oesophagectomy for patients with resectable oesophageal cancer."
22689807,Premise,1568,1642,"Incidence of adverse events was consistent with previously reported rates."
22689807,Premise,880,1193,"In this updated final analysis of all patients randomly assigned with strata (n = 291), lapatinib plus trastuzumab continued to show superiority to lapatinib monotherapy in PFS (hazard ratio [HR], 0.74; 95% CI, 0.58 to 0.94; P = .011) and offered significant OS benefit (HR, 0.74; 95% CI, 0.57 to 0.97; P = .026)."
22689807,Premise,1194,1327,"Improvements in absolute OS rates were 10% at 6 months and 15% at 12 months in the combination arm compared with the monotherapy arm."
22689807,Premise,1328,1567,"Multiple baseline factors, including Eastern Cooperative Oncology Group performance status of 0, nonvisceral disease, < three metastatic sites, and less time from initial diagnosis until random assignment, were associated with improved OS."
22689807,Claim,1643,1843,"These data demonstrated a significant 4.5-month median OS advantage with the lapatinib and trastuzumab combination and support dual HER2 blockade in patients with heavily pretreated HER2-positive MBC."
22698292,Premise,878,983,"Seventeen of 25 HBO-treated patients (68%) improved versus 8 of 21 controls (38.1%; P = .043, χ(2) test)."
22698292,Premise,984,1184,"Mean time to improvement was 39.7 weeks (95% confidence interval [CI], 22.4 to 57.0 weeks) for HBO-treated patients versus 67.9 weeks (95 CI, 48.4 to 87.5 weeks) for controls (P = .03, log-rank test)."
22698292,Premise,1185,1489,"However, complete gingival healing occurred in only 14 of 25 HBO-treated patients (52%) versus 7 of 21 controls (33.3%; P = .203, χ(2) test), and time to healing was 59 weeks (95% CI, 42.8% to 75.8%) for HBO-treated patients versus 70 weeks (95 CI, 52.2% to 88.36%) for controls (P = .32, log-rank test)."
22698292,Premise,1490,1566,"Pain decreased faster for HBO-treated subjects (P < .01, linear regression)."
22698292,Premise,1567,1719,"Quality-of-life scores for physical health (P = .002) and perceived health (P = .043) decreased at 6 months for control group but for not the HBO group."
22698292,Claim,1720,1799,"ONJ is multifactorial and no single treatment modality is likely to reverse it;"
22698292,Claim,1800,1903,"however, it is treatable and even advanced presentations can improve with intensive multimodal therapy."
22698292,Claim,1904,2070,"Clinically, HBO appears to be a useful adjunct to ONJ treatment, particularly for more severe cases, although this study was underpowered to fully support this claim."
22705939,Premise,1118,1242,"After intervention, EG participants showed improved QOL via decreased fear of recurrence and increased mindfulness attitude."
22705939,Premise,1243,1285,"At 6 weeks, initial effects were retained."
22705939,Premise,1286,1390,"The MMP appears to benefit older BCSs by reducing fear of recurrence and improving mindfulness attitude."
22705939,Claim,1391,1533,"Although these findings are promising, a larger study is needed to determine more specifically what short- and long-term effects are possible."
22705939,Claim,1534,1714,"The combination of self-directed movement and mindfulness, as tested here, may be a valuable tool for promoting health and well-being in older long-term survivors of breast cancer."
22715124,Premise,854,972,"Depression scores yielded a linear interaction comparing UCO and SMEX (p = 0.019), with decreases in SMEX but not UCO."
22715124,Premise,973,1100,"Anxiety scores yielded a quadratic interaction comparing UCO and SMEX (p = 0.049), with trends for changes in SMEX but not UCO."
22715124,Premise,770,853,"Interaction effects for mental and physical well-being scores were not significant."
22715124,Premise,1101,1400,"Additional analyses yielded quadratic interactions for exercise activity comparing UCO and SMEX (p = 0.022), with positive changes in SMEX but not UCO, and for stress management activity comparing UCO and SM (p < 0.001) and UCO and SMEX (p = 0.013), with positive changes in SM and SMEX but not UCO."
22715124,Claim,1401,1526,"Only the combined intervention yielded effects on quality of life outcomes, and these were limited to anxiety and depression."
22715124,Premise,1527,1673,"These findings are consistent with evidence that only the combined intervention yielded increases in both exercise and stress management activity."
22825506,MajorClaim,1,95,"The incidence and development of cancer are closely related to dysfunction of immune function."
22825506,Premise,1003,1133,"DC/CIK treatment prolongs progression-free survival (3.20 months [95% CI, 2.94-3.50] vs 2.56 months [95% CI, 2.39-2.73]; P <0.05)."
